epoch,phase,lr,loss,iou,val_loss,val_iou,val_acc,val_macc
53,train,0.001318,1.9699018001556396,0.07068247636322995,,,,
54,train,0.0013239999999999999,1.6216505765914917,0.07088608835802372,,,,
55,train,0.00133,1.7042357921600342,0.07109938997452024,,,,
56,train,0.001336,1.789485216140747,0.07125964911796835,,,,
57,train,0.0013419999999999999,1.8279707431793213,0.07160834868317403,,,,
58,train,0.001348,1.9217185974121094,0.0718097604464019,,,,
59,train,0.001354,1.6863566637039185,0.07212099000330319,,,,
60,train,0.00136,1.632655382156372,0.07217769033816744,,,,
61,train,0.001366,1.775294303894043,0.0723036107761371,,,,
62,train,0.001372,1.6784974336624146,0.07245592312318877,,,,
63,train,0.001378,1.7661964893341064,0.0726356529739995,,,,
64,train,0.001384,1.8873767852783203,0.07252577848978566,,,,
65,train,0.0013900000000000002,2.0003366470336914,0.0722553494035334,,,,
66,train,0.001396,1.72615385055542,0.07229110167185518,,,,
67,train,0.001402,2.13515043258667,0.07208169120036598,,,,
68,train,0.0014080000000000002,1.7886638641357422,0.07220608330598416,,,,
69,train,0.0014140000000000001,1.916571021080017,0.07220217409805153,,,,
70,train,0.0014200000000000003,1.9202518463134766,0.07234146401243761,,,,
71,train,0.001426,2.2123477458953857,0.07234887647819248,,,,
72,train,0.001432,1.7016972303390503,0.07251661491166483,,,,
73,train,0.0014379999999999998,1.7226333618164062,0.07245645778253465,,,,
74,train,0.001444,1.8796725273132324,0.0724954058457097,,,,
75,train,0.0014500000000000001,1.598698616027832,0.07266656230452175,,,,
76,train,0.001456,2.02272891998291,0.07262324729995688,,,,
77,train,0.001462,2.019853115081787,0.07260282919396728,,,,
78,train,0.001468,1.6228346824645996,0.07263836422116392,,,,
79,train,0.001474,1.7293031215667725,0.07282851935065815,,,,
80,train,0.00148,1.6671888828277588,0.07294689945319495,,,,
81,train,0.001486,1.7754133939743042,0.07297764251447458,,,,
82,train,0.001492,2.387895107269287,0.0729187289452675,,,,
83,train,0.001498,1.6550503969192505,0.07270555913516884,,,,
84,train,0.0015040000000000001,2.1129150390625,0.07258704393600306,,,,
85,train,0.00151,1.7642741203308105,0.07274625855396628,,,,
86,train,0.0015160000000000002,1.7695231437683105,0.07277108228182644,,,,
87,train,0.0015220000000000001,1.4890061616897583,0.07322872350912171,,,,
88,train,0.0015279999999999998,1.9373105764389038,0.07314752420365733,,,,
89,train,0.0015339999999999998,1.792900562286377,0.07310047509532551,,,,
90,train,0.00154,1.7773725986480713,0.07293975805383697,,,,
91,train,0.0015460000000000003,1.9444043636322021,0.07287998073586906,,,,
92,train,0.001552,1.6846671104431152,0.07312914722371197,,,,
93,train,0.001558,2.0318849086761475,0.07302468343120963,,,,
94,train,0.0015639999999999999,1.6657967567443848,0.07318803121774838,,,,
95,train,0.00157,1.6966288089752197,0.07325012982027979,,,,
96,train,0.001576,1.8554786443710327,0.07327712310040999,,,,
97,train,0.001582,1.8958520889282227,0.07351148435308076,,,,
98,train,0.001588,1.7767865657806396,0.0735429744913783,,,,
99,train,0.001594,2.0078625679016113,0.07357074054411479,,,,
100,train,0.0016,1.5921987295150757,0.07363476005198033,,,,
101,train,0.001606,1.9661586284637451,0.07354366732570913,,,,
102,train,0.0016120000000000002,1.8059395551681519,0.07352329928058074,,,,
103,train,0.001618,1.8683029413223267,0.07349843116167543,,,,
104,train,0.001624,2.0129761695861816,0.07339897343410039,,,,
105,train,0.0016300000000000002,1.7893004417419434,0.07341022982696242,,,,
106,train,0.0016360000000000003,1.8095303773880005,0.07362941099920836,,,,
107,train,0.0016420000000000002,2.1265289783477783,0.07373429473045272,,,,
108,train,0.0016480000000000002,1.833343267440796,0.07388688309007581,,,,
109,train,0.0016539999999999999,1.6331673860549927,0.07403956565048717,,,,
110,train,0.0016599999999999998,1.8581264019012451,0.07410401522240066,,,,
111,train,0.001666,1.8671259880065918,0.0740945648505467,,,,
112,train,0.001672,1.9889700412750244,0.0740731705046719,,,,
113,train,0.001678,1.590374231338501,0.07418080316496913,,,,
114,train,0.001684,1.7140039205551147,0.07417462923990494,,,,
115,train,0.0016899999999999999,1.6344144344329834,0.07437787845271752,,,,
116,train,0.001696,1.9093358516693115,0.07431954713915036,,,,
117,train,0.0017020000000000002,1.7620593309402466,0.07433324515814382,,,,
118,train,0.001708,1.706681489944458,0.07436408951672364,,,,
119,train,0.001714,1.7509567737579346,0.07431182235725861,,,,
120,train,0.00172,1.9368066787719727,0.07437247574185143,,,,
121,train,0.001726,1.7594046592712402,0.07439901973339824,,,,
122,train,0.001732,2.025197744369507,0.07440005670033907,,,,
123,train,0.0017380000000000002,1.6397660970687866,0.07437969039956806,,,,
124,train,0.001744,1.933161735534668,0.07439378169951871,,,,
125,train,0.0017499999999999998,1.7537537813186646,0.07438034052327262,,,,
126,train,0.0017560000000000002,1.6492928266525269,0.07444627054201669,,,,
127,train,0.001762,1.6324257850646973,0.07447137752496959,,,,
128,train,0.0017680000000000003,1.870410442352295,0.07443782652202056,,,,
129,train,0.001774,1.6362049579620361,0.0744305396103978,,,,
130,train,0.00178,1.7603483200073242,0.07450110081799859,,,,
131,train,0.0017859999999999998,2.139960765838623,0.07454332587508404,,,,
132,train,0.001792,2.041019916534424,0.07458041725630712,,,,
133,train,0.0017980000000000001,1.4960005283355713,0.07460681591307693,,,,
134,train,0.001804,1.4242206811904907,0.07461509489523166,,,,
135,train,0.00181,2.027181625366211,0.07464889968627139,,,,
136,train,0.0018160000000000001,1.6644126176834106,0.07473079023046249,,,,
137,train,0.001822,1.7922388315200806,0.07475786073940333,,,,
138,train,0.0018280000000000002,1.5578055381774902,0.07487605230250242,,,,
139,train,0.0018340000000000001,1.5032883882522583,0.07497555390690105,,,,
140,train,0.00184,1.7660963535308838,0.07495877433453021,,,,
141,train,0.001846,1.8029834032058716,0.07498128418673362,,,,
142,train,0.0018519999999999997,1.6388148069381714,0.07503052257312287,,,,
143,train,0.0018580000000000003,1.5302989482879639,0.07512590660939111,,,,
144,train,0.0018640000000000002,2.026973247528076,0.07512585858834718,,,,
145,train,0.0018700000000000001,1.6667801141738892,0.07510266239211423,,,,
146,train,0.0018759999999999998,1.878326654434204,0.07514967241725627,,,,
147,train,0.0018820000000000002,1.857650637626648,0.07515452599781934,,,,
148,train,0.001888,1.7297050952911377,0.07511515817858946,,,,
149,train,0.001894,1.7269514799118042,0.07510445466475354,,,,
150,train,0.0019,1.8280677795410156,0.07506435450364818,,,,
151,train,0.001906,1.9730224609375,0.07505075682315777,,,,
152,train,0.001912,1.6538810729980469,0.07511052244530439,,,,
153,train,0.001918,1.7662299871444702,0.07515661333722552,,,,
154,train,0.0019240000000000001,1.5248478651046753,0.07546229895511218,,,,
155,train,0.00193,1.987394094467163,0.07544294357977345,,,,
156,train,0.001936,1.7108492851257324,0.07555445085927717,,,,
157,train,0.001942,1.7468700408935547,0.07550327152159005,,,,
158,train,0.001948,2.005516767501831,0.07542365503292661,,,,
159,train,0.001954,1.7275689840316772,0.07542312802975924,,,,
160,train,0.00196,2.1024117469787598,0.0754116682400094,,,,
161,train,0.001966,1.9428117275238037,0.07531325259911173,,,,
162,train,0.001972,2.0753726959228516,0.07517893548939975,,,,
163,train,0.0019779999999999997,1.742980718612671,0.0753653456901165,,,,
164,train,0.001984,1.7791094779968262,0.07536052682840742,,,,
165,train,0.00199,2.193983793258667,0.07534481657707623,,,,
166,train,0.001996,1.737223505973816,0.07537429277471902,,,,
167,train,0.0020020000000000003,1.8090531826019287,0.07537567307811456,,,,
168,train,0.0020080000000000002,2.0636239051818848,0.075274893380881,,,,
169,train,0.002014,1.7563250064849854,0.0751778032713826,,,,
170,train,0.00202,1.629356861114502,0.0752813321109736,,,,
171,train,0.002026,1.8631222248077393,0.07525442155177098,,,,
172,train,0.002032,1.729827642440796,0.075225492574444,,,,
173,train,0.002038,1.7961958646774292,0.07525447196074712,,,,
174,train,0.0020440000000000002,1.7282130718231201,0.07527000605167679,,,,
175,train,0.00205,2.039578676223755,0.07525650474501917,,,,
176,train,0.002056,1.7470893859863281,0.07533313871908277,,,,
177,train,0.002062,1.4545724391937256,0.07556091970817858,,,,
178,train,0.002068,1.604314923286438,0.07562590029994883,,,,
179,train,0.002074,1.8142822980880737,0.07559991675518174,,,,
180,train,0.00208,1.6312912702560425,0.07563189622638355,,,,
181,train,0.002086,2.1097071170806885,0.07542446894591547,,,,
182,train,0.002092,1.7855567932128906,0.07545602442042278,,,,
183,train,0.002098,1.7956626415252686,0.07552136901674342,,,,
184,train,0.002104,1.5141674280166626,0.07555240437991531,,,,
185,train,0.0021100000000000003,1.7191507816314697,0.0756152948823749,,,,
186,train,0.0021160000000000003,1.6785075664520264,0.07566796849416259,,,,
187,train,0.002122,2.0600781440734863,0.07556644453052361,,,,
188,train,0.002128,1.6611213684082031,0.07561417098230919,,,,
189,train,0.002134,1.7565613985061646,0.0756881172376354,,,,
190,train,0.0021400000000000004,1.551469087600708,0.07575475939686113,,,,
191,train,0.0021460000000000003,1.6805282831192017,0.07572096520499853,,,,
192,train,0.0021520000000000003,1.5576473474502563,0.0757168725358083,,,,
193,train,0.0021579999999999998,1.5833145380020142,0.0757319181007248,,,,
194,train,0.0021639999999999997,1.5381808280944824,0.07589747073641635,,,,
195,train,0.00217,1.7409865856170654,0.07599841890596078,,,,
196,train,0.002176,1.5885159969329834,0.07611886794963098,,,,
197,train,0.002182,2.1347784996032715,0.07613484621304555,,,,
198,train,0.002188,1.7596718072891235,0.07621604276897924,,,,
199,train,0.0021939999999999998,2.104487180709839,0.0762286955436076,,,,
200,train,0.0022,1.7007111310958862,0.07626527270659073,,,,
201,train,0.002206,1.7418739795684814,0.0763125947379683,,,,
202,train,0.002212,1.738170862197876,0.07633521545705811,,,,
203,train,0.002218,2.042034864425659,0.07631368088485005,,,,
204,train,0.0022240000000000003,1.5936213731765747,0.07633415011973546,,,,
205,train,0.0022299999999999998,1.873161792755127,0.07636406192457314,,,,
206,train,0.002236,2.136507987976074,0.07628572186656994,,,,
207,train,0.002242,1.7905995845794678,0.07631153142066367,,,,
208,train,0.002248,1.8940813541412354,0.07622436093143493,,,,
209,train,0.002254,1.7201142311096191,0.07615659851491204,,,,
210,train,0.0022600000000000003,1.9789049625396729,0.0761054237345145,,,,
211,train,0.0022660000000000002,1.5698153972625732,0.07611049720669337,,,,
212,train,0.002272,1.8162187337875366,0.07608279585317233,,,,
213,train,0.002278,1.7222020626068115,0.07605151619308631,,,,
214,train,0.002284,2.07720947265625,0.076087415490449,,,,
215,train,0.00229,1.7862447500228882,0.07621353094230211,,,,
216,train,0.002296,1.596797227859497,0.07618014745444272,,,,
217,train,0.002302,1.6061183214187622,0.07623564053858742,,,,
218,train,0.002308,1.7651340961456299,0.07627111368417379,,,,
219,train,0.002314,1.8186054229736328,0.07621524260984032,,,,
220,train,0.00232,1.9578886032104492,0.07617508154304829,,,,
221,train,0.0023260000000000004,1.5603514909744263,0.0761809326462673,,,,
222,train,0.002332,1.5791778564453125,0.07622154497651892,,,,
223,train,0.0023380000000000002,1.7672944068908691,0.07629455815362685,,,,
224,train,0.002344,1.527477741241455,0.07628877981442792,,,,
225,train,0.00235,1.7768386602401733,0.07629408995668609,,,,
226,train,0.002356,2.1875674724578857,0.0763449790607482,,,,
227,train,0.002362,1.7137881517410278,0.07639303821241261,,,,
228,train,0.0023680000000000003,1.7934513092041016,0.07632855040933552,,,,
229,train,0.0023740000000000002,1.720279335975647,0.07636083404567263,,,,
230,train,0.0023799999999999997,2.043057918548584,0.07629199408969274,,,,
231,train,0.0023859999999999997,1.858064889907837,0.07625548499485783,,,,
232,train,0.002392,1.6271717548370361,0.0762764068626419,,,,
233,train,0.002398,1.7338507175445557,0.07632064704819887,,,,
234,train,0.002404,1.5763829946517944,0.07634015568158273,,,,
235,train,0.00241,1.4693403244018555,0.07648759243815144,,,,
236,train,0.0024159999999999997,1.8812392950057983,0.07648976376713526,,,,
237,train,0.002422,1.8873205184936523,0.07648818809157977,,,,
238,train,0.002428,1.5169371366500854,0.07661127938237726,,,,
239,train,0.002434,2.008910894393921,0.07664282687770665,,,,
240,train,0.00244,1.969254970550537,0.07666750874014552,,,,
241,train,0.0024460000000000003,1.8829269409179688,0.07673525097023144,,,,
242,train,0.002452,1.8809504508972168,0.07675929595081779,,,,
243,train,0.002458,1.975624680519104,0.07674748457122561,,,,
244,train,0.002464,1.941643476486206,0.07681308143434769,,,,
245,train,0.00247,1.8604164123535156,0.0768638984435068,,,,
246,train,0.002476,1.722137212753296,0.07691099583615006,,,,
247,train,0.002482,1.8230221271514893,0.07695906580605046,,,,
248,train,0.002488,1.8404080867767334,0.0769240852274052,,,,
249,train,0.002494,2.0153095722198486,0.07692050853815231,,,,
250,train,0.0025,1.968146800994873,0.0768900313513281,,,,
251,train,0.002506,1.6928452253341675,0.0769353365034882,,,,
252,train,0.002512,1.9317951202392578,0.07691385578083423,,,,
253,train,0.0025180000000000003,2.1072628498077393,0.07686492543208175,,,,
254,train,0.002524,1.910819411277771,0.07685975013206163,,,,
255,train,0.00253,1.911224603652954,0.07685349562390906,,,,
256,train,0.002536,2.433778762817383,0.07679077637196913,,,,
257,train,0.002542,2.136293888092041,0.07676911902985319,,,,
258,train,0.0025480000000000004,1.6109321117401123,0.07685189456845558,,,,
259,train,0.0025540000000000003,1.6911392211914062,0.07697995500060047,,,,
260,train,0.00256,1.873103380203247,0.07697222931770832,,,,
261,train,0.002566,1.5542265176773071,0.076972059572184,,,,
262,train,0.002572,1.648275375366211,0.07698402669875586,,,,
263,train,0.0025780000000000004,1.7416609525680542,0.07692147042993557,,,,
264,train,0.0025839999999999995,1.6823770999908447,0.07693463226717727,,,,
265,train,0.0025900000000000003,1.559030532836914,0.07695455417968149,,,,
266,train,0.0025960000000000002,1.8016023635864258,0.07698817019628945,,,,
267,train,0.0026019999999999997,1.8865463733673096,0.07702004517201196,,,,
268,train,0.0026080000000000005,1.616459608078003,0.0770293337063235,,,,
269,train,0.0026140000000000004,1.9557220935821533,0.07703746750217186,,,,
270,train,0.0026200000000000004,1.717118263244629,0.07707282918632309,,,,
271,train,0.002626,1.6474766731262207,0.07709725851965096,,,,
272,train,0.002632,1.6483014822006226,0.07716352200171683,,,,
273,train,0.0026380000000000006,1.38942289352417,0.07721988702672052,,,,
274,train,0.002644,1.815711498260498,0.07721346156629356,,,,
275,train,0.00265,1.5271539688110352,0.0772358790751214,,,,
276,train,0.002656,1.8846182823181152,0.07724105225091271,,,,
277,train,0.002662,1.7540457248687744,0.07726305599379968,,,,
278,train,0.002668,2.0181236267089844,0.0773026636270657,,,,
279,train,0.0026739999999999997,1.864821434020996,0.07734684498678969,,,,
280,train,0.00268,1.5788494348526,0.07743117218303985,,,,
281,train,0.002686,2.0190556049346924,0.07746488532299704,,,,
282,train,0.002692,1.6320054531097412,0.07754671703291431,,,,
283,train,0.0026980000000000003,1.8514227867126465,0.07750550305256641,,,,
284,train,0.002704,1.714598298072815,0.07747204417618721,,,,
285,train,0.00271,1.697892427444458,0.07745743952962585,,,,
286,train,0.002716,1.7751526832580566,0.0775291117350043,,,,
287,train,0.002722,1.6020241975784302,0.07762490484012365,,,,
288,train,0.0027280000000000004,1.770890235900879,0.07761407264556945,,,,
289,train,0.0027340000000000003,1.5702348947525024,0.07767812993179107,,,,
290,train,0.0027400000000000002,1.5879054069519043,0.07777932997097554,,,,
291,train,0.002746,1.8749011754989624,0.07775949562971185,,,,
292,train,0.002752,2.049886465072632,0.07780113650631881,,,,
293,train,0.002758,1.6169244050979614,0.07781807864710003,,,,
294,train,0.002764,1.6088173389434814,0.07781422318253,,,,
295,train,0.0027700000000000003,1.6774731874465942,0.07777631077114068,,,,
296,train,0.0027760000000000003,1.6152364015579224,0.07775790251417714,,,,
297,train,0.002782,1.736627221107483,0.10919200532084855,,,,
298,train,0.002788,1.8008112907409668,0.08961106012602164,,,,
299,train,0.002794,1.4357638359069824,0.0980577556925935,,,,
300,train,0.0028000000000000004,1.53985595703125,0.09546696300431148,,,,
301,train,0.0028059999999999995,1.7689303159713745,0.09286383321674448,,,,
302,train,0.0028120000000000003,1.880846619606018,0.08690126215646189,,,,
303,train,0.0028180000000000006,1.680293083190918,0.08765738269148282,,,,
304,train,0.0028239999999999997,1.8551595211029053,0.08904432015077325,,,,
305,train,0.0028300000000000005,1.8378958702087402,0.08986974378806681,,,,
306,train,0.0028359999999999995,1.6057413816452026,0.09040817572170853,,,,
307,train,0.0028420000000000003,1.593048095703125,0.09120938514444243,,,,
308,train,0.002848,1.835273265838623,0.0900799473130633,,,,
309,train,0.0028539999999999998,1.764752745628357,0.08877816780923521,,,,
310,train,0.0028600000000000006,1.8768219947814941,0.0879908554295263,,,,
311,train,0.002866,2.4882946014404297,0.08592208470310793,,,,
312,train,0.002872,1.7830700874328613,0.08606557447190849,,,,
313,train,0.002878,1.8829010725021362,0.0841819837158079,,,,
314,train,0.002884,1.5422861576080322,0.08519949479963514,,,,
315,train,0.0028899999999999998,1.6497206687927246,0.08430196123989629,,,,
316,train,0.0028959999999999997,2.3656628131866455,0.08392745055615597,,,,
317,train,0.002902,1.7596349716186523,0.08411305109538236,,,,
318,train,0.002908,1.690577745437622,0.08419821288029554,,,,
319,train,0.002914,1.565888524055481,0.08474742570780026,,,,
320,train,0.0029200000000000003,1.6259934902191162,0.08383919196408016,,,,
321,train,0.0029259999999999998,1.6380314826965332,0.08354858448253305,,,,
322,train,0.002932,2.071470260620117,0.08337221639920012,,,,
323,train,0.0029379999999999996,1.8947921991348267,0.08263645414723296,,,,
324,train,0.002944,2.01875376701355,0.0821659372009712,,,,
325,train,0.0029500000000000004,1.7563776969909668,0.08192699992091713,,,,
326,train,0.002956,1.7283580303192139,0.08164510923500642,,,,
327,train,0.0029620000000000002,1.8606292009353638,0.08245038388511074,,,,
328,train,0.002968,1.6424564123153687,0.08286120299313633,,,,
329,train,0.002974,1.5212368965148926,0.08273557913533028,,,,
330,train,0.00298,1.8203659057617188,0.08277612532367983,,,,
331,train,0.002986,1.5407741069793701,0.08313007682300523,,,,
332,train,0.0029920000000000003,1.6552225351333618,0.08327537569430388,,,,
333,train,0.0029980000000000002,1.8536847829818726,0.08274361458719039,,,,
334,train,0.003004,1.4728995561599731,0.0832969487314304,,,,
335,train,0.00301,1.7323980331420898,0.08376308408351385,,,,
336,train,0.003016,1.63340163230896,0.08402097525799683,,,,
337,train,0.003022,1.4207110404968262,0.08422190244312454,,,,
338,train,0.0030279999999999994,1.697141408920288,0.08448009652861292,,,,
339,train,0.0030340000000000002,1.627228021621704,0.08427150297132853,,,,
340,train,0.00304,2.0022215843200684,0.0838304125675312,,,,
341,train,0.003046,1.4036273956298828,0.08475147918437295,,,,
342,train,0.0030520000000000005,1.8013617992401123,0.08465223525886052,,,,
343,train,0.0030579999999999995,1.7259105443954468,0.08434895721613485,,,,
344,train,0.0030640000000000003,1.8271605968475342,0.08449266956223245,,,,
345,train,0.00307,1.9473106861114502,0.08422068031386702,,,,
346,train,0.0030759999999999997,2.009117603302002,0.08418870518045805,,,,
347,train,0.0030820000000000005,1.9606106281280518,0.08421397582246906,,,,
348,train,0.0030880000000000005,1.8877512216567993,0.08428059327599235,,,,
349,train,0.003094,1.598725438117981,0.08455990484208142,,,,
350,train,0.0031,1.8407750129699707,0.08425338823861268,,,,
351,train,0.003106,1.9512282609939575,0.0841143397281175,,,,
352,train,0.0031119999999999997,1.9099037647247314,0.08389303786510012,,,,
353,train,0.0031179999999999997,1.7362455129623413,0.0838972491934669,,,,
354,train,0.003124,2.1565582752227783,0.08375411784331592,,,,
355,train,0.00313,1.6692734956741333,0.08378923449420798,,,,
356,train,0.003136,1.6466854810714722,0.08363260667455363,,,,
357,train,0.003142,1.8099448680877686,0.08358666523071608,,,,
358,train,0.0031479999999999998,1.9476735591888428,0.08364864503467219,,,,
359,train,0.003154,1.5309758186340332,0.0838913127680911,,,,
360,train,0.00316,1.7215306758880615,0.08356805264747373,,,,
361,train,0.003166,1.5862326622009277,0.08340947543232502,,,,
362,train,0.0031720000000000003,1.701810359954834,0.08338322406206321,,,,
363,train,0.003178,1.7007144689559937,0.08346747040811511,,,,
364,train,0.003184,1.8072831630706787,0.08342722415781459,,,,
365,train,0.00319,1.6305187940597534,0.08373722219629742,,,,
366,train,0.003196,1.5546029806137085,0.08374634111575652,,,,
367,train,0.003202,1.7148869037628174,0.08339403112479028,,,,
368,train,0.003208,2.2721574306488037,0.08335113159641695,,,,
369,train,0.0032140000000000003,1.9504411220550537,0.0833384435069739,,,,
370,train,0.00322,1.985260248184204,0.08328412438951012,,,,
371,train,0.003226,1.9524719715118408,0.08319525078940244,,,,
372,train,0.003232,1.8164880275726318,0.08316122486801887,,,,
373,train,0.003238,1.5484644174575806,0.08354695371129217,,,,
374,train,0.0032440000000000004,1.6654030084609985,0.08342326934170811,,,,
375,train,0.0032500000000000003,1.7945421934127808,0.08338825119745179,,,,
376,train,0.003256,1.4797114133834839,0.08359288950880912,,,,
377,train,0.0032620000000000006,1.63124418258667,0.08343207411206158,,,,
378,train,0.003268,1.8354551792144775,0.08339287032235564,,,,
379,train,0.0032740000000000004,1.6813808679580688,0.08344053148708606,,,,
380,train,0.0032800000000000004,1.8195033073425293,0.08356373370921254,,,,
381,train,0.0032860000000000003,1.8088860511779785,0.08342688169212271,,,,
382,train,0.003292,1.6918518543243408,0.08355433387186412,,,,
383,train,0.0032979999999999997,1.947988748550415,0.08354998179429654,,,,
384,train,0.0033040000000000005,1.8812949657440186,0.08354792536420869,,,,
385,train,0.0033099999999999996,1.4175342321395874,0.0837094439270396,,,,
386,train,0.003316,1.6682212352752686,0.08380836529578771,,,,
387,train,0.003322,1.9070918560028076,0.083485460676645,,,,
388,train,0.003328,1.566697120666504,0.08353139698551387,,,,
389,train,0.003334,1.8666625022888184,0.08345477885104635,,,,
390,train,0.00334,1.5991309881210327,0.08332453053055101,,,,
391,train,0.003346,1.8718042373657227,0.08326150847819258,,,,
392,train,0.0033519999999999995,2.0516812801361084,0.08316580835050778,,,,
393,train,0.003358,1.5084943771362305,0.08323122852198765,,,,
394,train,0.0033640000000000002,1.498070478439331,0.08342267022834862,,,,
395,train,0.0033699999999999997,1.8394970893859863,0.08345433755718629,,,,
396,train,0.003376,1.68947172164917,0.08357057524746814,,,,
397,train,0.003382,2.0755295753479004,0.08341939768373798,,,,
398,train,0.003388,1.6433199644088745,0.08369327885631486,,,,
399,train,0.0033940000000000003,1.6209275722503662,0.08368558685557086,,,,
400,train,0.0034,1.7167370319366455,0.08376064230827249,,,,
401,train,0.003406,1.4850764274597168,0.08386313186460817,,,,
402,train,0.003412,1.6343721151351929,0.08380320520430837,,,,
403,train,0.003418,2.638139009475708,0.08339135742218629,,,,
404,train,0.003424,1.9320085048675537,0.08335199565715792,,,,
405,train,0.0034300000000000003,1.8328049182891846,0.08333962257446717,,,,
406,train,0.0034360000000000003,1.7563698291778564,0.08331691016283872,,,,
407,train,0.0034419999999999997,1.4937248229980469,0.0835009657615235,,,,
408,train,0.003448,2.002084493637085,0.08343803942700304,,,,
409,train,0.0034540000000000005,1.8406131267547607,0.08346509814900982,,,,
410,train,0.00346,1.6998237371444702,0.0835841126004067,,,,
411,train,0.0034660000000000003,1.8897557258605957,0.083690173766379,,,,
412,train,0.0034720000000000003,1.5950936079025269,0.08375471221901287,,,,
413,train,0.003478,1.4672267436981201,0.08374401734671205,,,,
414,train,0.0034840000000000006,1.3828829526901245,0.08378664488138649,,,,
415,train,0.00349,2.00230073928833,0.08388248010631764,,,,
416,train,0.0034960000000000004,1.7095420360565186,0.0839055615665355,,,,
417,train,0.0035020000000000003,1.9106881618499756,0.0837546943000708,,,,
418,train,0.0035080000000000003,1.491788625717163,0.08382398212464652,,,,
419,train,0.0035139999999999998,1.8989739418029785,0.08372660855573057,,,,
420,train,0.0035200000000000006,1.538390874862671,0.08382503738967557,,,,
421,train,0.0035260000000000005,1.7186347246170044,0.08386445120145448,,,,
422,train,0.0035319999999999995,2.2981364727020264,0.08379873694724292,,,,
423,train,0.003538,1.7793269157409668,0.08369172931578799,,,,
424,train,0.0035440000000000007,1.7380337715148926,0.08364769755559232,,,,
425,train,0.0035499999999999998,1.8009490966796875,0.08363171709592594,,,,
